code,description,pos_exposed,neg_exposed,pos_absent,neg_absent,total_exposed,total_absent,prior_odds_ratio,lam,log_or,se,z,p_two,ci_low,ci_high,group
H50.34,Intermittent alternating exotropia,183,19,17669,17833,202,35502,4.446532887181066,2.2504759876926075,3.9580154639568135,2.301862122594028,1.8287446786523285,1.1065872968890358,-0.3020487499760351,8.7210849653464,H
L20.89,Other atopic dermatitis,1530,1522,16322,16330,3052,32652,1.1318950086100323,1e-12,0.17666780317910563,2.064206481764277,0.0074568558178564,0.15685570635781168,-4.030377870799318,4.06116285102492,L
E73.9,"Lactose intolerance, unspecified",64,6,17788,17846,70,35634,3.0319378180725467,3.888822506732825,3.225204038995274,2.5023928063088485,1.32838466366725,0.6055318964279444,-1.5804595491655324,8.228740001909385,E
T21,Burn and corrosion of trunk,28,24,17824,17828,52,35652,1.6464443327188427,1e-12,0.2352719499838156,2.0824282511825576,0.1931585151964007,0.13056639935641312,-3.679245623705081,4.483723121708002,T
D70.9,"Neutropenia, unspecified",181,36,17671,17816,217,35487,1.7230534825660553,0.6280665457050362,5.225273449687524,2.357992551624915,2.2556966139970056,1.5869170783304494,0.6973353375319427,9.940496291529016,D
Z76.1,Encounter for health supervision and care of foundling,82,112,17770,17740,194,35510,1.0131422704343556,1e-12,-0.9227647875968477,2.07179097399089,-0.477197437987625,0.033295549541018155,-5.049289037351644,3.0719823476829653,Z
H60.33,~Swimmer's ear,31,29,17821,17823,60,35644,0.8963310147631408,1e-12,-0.20528560095070592,2.0802182231637003,0.0849299402915655,0.28934405814949665,-3.900479987898037,4.253825606871477,H
N28,"Other disorders of kidney and ureter, not elsewhere classified",386,62,17466,17790,448,35256,1.8489268249647108,1.0852989909783024,4.178963560005887,2.132071432089983,1.980567457873232,1.435010425970247,0.0439280768954963,8.401494515621703,N
M99.02,Segmental and somatic dysfunction of thoracic region,266,94,17586,17758,360,35344,1.1583970682313316,0.0163825212569991,6.367921040155278,2.28433568667419,2.7397828482994533,2.3836266440073315,1.7813680596273134,10.735799408589283,M
Z13.9,"Encounter for screening, unspecified",361,152,17491,17700,513,35191,1.9018855761787328,1e-12,2.757716712136854,2.070104889954677,1.3866907634517245,0.5119206489711224,-1.1867356982550197,6.9279263588078175,Z
Z01,"Encounter for other special examination without complaint, suspected or reported diagnosis",4095,1481,13757,16371,5576,30128,1.8145328525679267,1e-12,6.574812500572304,2.0758700394244864,3.1533029332163376,3.1769381471602376,2.477216570435412,10.614477598150884,Z
W08,Fall from other furniture,79,47,17773,17805,126,35578,1.400711928156012,1e-12,1.379028721224038,2.073397791212822,0.6660089158426624,0.18295997102012673,-2.682883581365807,5.444686411438251,W
Q89.9,"Congenital malformation, unspecified",223,13,17629,17839,236,35468,2.4749307384215222,5.599904409695268,4.1046931664599535,2.444235852899653,1.6867184756847582,0.8777127679127164,-0.6678764693879238,8.9133520134218,Q
I49.8,Other specified cardiac arrhythmias,360,36,17492,17816,396,35308,2.5749753859609803,2.2504759876926075,4.385385362994773,2.2271589643745275,2.023956130988985,1.3926866270851588,0.1425206826133047,8.872823398652503,I
S90.30,~Contusion of unspecified foot,27,27,17825,17825,54,35650,0.6674220015733313,1e-12,0.3126323286089451,2.0825725936658994,0.0,0.0052528092797359755,-4.081767278775331,4.081767278775331,S
H50.51,Esophoria,140,27,17712,17825,167,35537,2.99014411811144,0.7536798548460434,4.336134893667556,2.21155855622925,1.9064856924204276,1.3086099300570082,-0.1182703745096871,8.55087986531177,H
S83.90,~Sprain of unspecified site of unspecified knee,24,30,17828,17822,54,35650,0.8438033868540687,1e-12,-0.9375500228057495,2.087561991376136,-0.316980221377692,0.4052139927597679,-4.753262180758004,3.4298304564258784,S
I78.1,"Nevus, non-neoplastic",36,23,17816,17829,59,35645,1.2822289811868026,1e-12,1.1811592569307607,2.082574184625023,0.5630193944371972,0.11989469933520713,-2.9092407406997944,5.254300053296034,I
J96.00,"Acute respiratory failure, unspecified whether with hypoxia or hypercapnia",513,32,17339,17820,545,35159,2.800670384558404,3.888822506732825,5.413886425297318,2.4388108396837285,2.171676274438016,1.314099807563157,0.5163262274974123,10.076289049269404,J
Q66.0,~Congenital talipes equinovarus,88,23,17764,17829,111,35593,1.413231383775826,0.3028870301432467,4.95787569418329,2.38281643542706,2.1082086860695104,1.4404170781081471,0.3532399112693678,9.693708701683668,Q
R63.8,Other symptoms and signs concerning food and fluid intake,465,81,17387,17771,546,35158,2.540643409363584,0.904415825815252,4.2851572213843605,2.123522976824816,2.072990432375678,1.6552163487057119,0.2400142589678378,8.564071368807683,R
R10.84,Generalized abdominal pain,313,139,17539,17713,452,35252,1.5099766251272713,1e-12,2.681717500225516,2.069284589824532,1.2242835063778994,1.0580536121800057,-1.5223322764956897,6.589114263143951,R
S50.86,~Insect bite (nonvenomous) of right forearm,32,24,17820,17828,56,35648,1.9455071304909184,1e-12,0.7063457382093293,2.0815305427223305,0.3574789784070467,-0.08221381492394983,-3.335621484520436,4.823828308391324,S
P59.0,Neonatal jaundice associated with preterm delivery,507,119,17345,17733,626,35078,2.539600158039095,0.4361573234062751,4.796855526912344,2.1158266017544665,2.253274053095446,1.2360340824257106,0.620593245611925,8.914481119552978,P
N62,Hypertrophy of breast,14,30,17838,17822,44,35660,1.0021063486509878,0.1217235042692446,-3.4159413000649566,2.352771442725073,-1.5083982843648829,0.8660727831672251,-8.160263699304677,1.0624308838862953,N
Z05.1,Observation and evaluation of newborn for suspected infectious condition ruled out,144,16,17708,17836,160,35544,5.018213598122003,1.8753966564105065,4.509071510830367,2.4537761534370577,1.8934667685087088,1.067311674777905,-0.1631692829676669,9.455456490752058,Z
X58,Exposure to other specified factors,178,98,17674,17754,276,35428,1.1016892729189858,1e-12,1.4582120290064988,2.068772166581402,0.7881057020710088,0.5097758773894816,-2.4243077979498477,5.685130079487044,other
R63.5,Abnormal weight gain,756,286,17096,17566,1042,34662,1.4129881984742778,1e-12,4.239706234158986,2.072896429659118,1.9827470702834464,1.139855192068333,0.0472269770940947,8.17283166872117,R
I36,Nonrheumatic tricuspid valve disorders,175,13,17677,17839,188,35516,3.2923354416846573,3.888822506732825,4.072340348131882,2.406774961637576,1.6995799667786498,1.078559654694616,-0.626685734358742,8.807698753046097,I
D23.4,Other benign neoplasm of skin of scalp and neck,41,25,17811,17827,66,35638,1.9272975683492968,1e-12,1.2423063459107777,2.081469586559608,0.6274433406535629,0.13182479680003,-2.7736011937125578,5.385609655432059,D
R29.3,Abnormal posture,156,10,17696,17842,166,35538,2.737492781087756,5.599904409695268,3.7006937197054572,2.4669742422684138,1.5478170577820018,1.1779772182631305,-1.0167558523422011,8.65360547892596,R
K08,Other disorders of teeth and supporting structures,36,18,17816,17834,54,35650,2.159055699604405,1e-12,2.2314958962689095,2.09436361500844,0.9380735620012388,0.2093369628220318,-2.140210119490896,6.069544392404413,K
L03.03,~Cellulitis of right toe,101,73,17751,17779,174,35530,1.1394300949548777,1e-12,0.8729004379696622,2.0696705159117963,0.4073150878213037,0.08666778814121567,-3.213471643101777,4.899487699001329,L
B08.5,Enteroviral vesicular pharyngitis,504,441,17348,17411,945,34759,1.0497724077662525,1e-12,0.43095109518671243,2.0649001358036245,0.1736945350006012,0.20085711847601978,-3.688468028935882,4.40579176675806,B
R56.01,Complex febrile convulsions,122,11,17730,17841,133,35571,3.014778606245585,3.2406854222773545,3.755792116997482,2.372759632390398,1.586702979770424,0.7833290994361374,-0.8856586444628576,8.415388202448499,R
E92.70,No Data,9,22,17843,17830,31,35673,1.219863854557493,0.2524058584527056,-3.518840820899722,2.4116555032604308,-1.3852848113059977,0.9457881589382731,-8.06758766827746,1.3859281907390666,E
H91.90,"Unspecified hearing loss, unspecified ear",2301,179,15551,17673,2480,33224,3.737947125914885,2.7005711852311287,7.132422490207234,2.418112911644836,2.9670703931168254,2.525356841682399,2.43529700997975,11.91412544473008,H
P25.0,Interstitial emphysema originating in the perinatal period,130,21,17722,17831,151,35553,1.750359177607134,1.0852989909783024,4.118291767745512,2.250001742844158,1.8434884836301333,1.1776278870345298,-0.2620700800459676,8.557774682207835,P
Z91,"Personal risk factors, not elsewhere classified",1371,323,16481,17529,1694,34010,2.019884849980772,0.4361573234062751,4.660949998534432,2.08159423450007,2.2803282429317933,1.5675607563084513,0.6668683932081354,8.826567853300856,Z
L02.92,"Furuncle, unspecified",35,34,17817,17818,69,35635,1.1674130437654395,1e-12,0.24671409970771158,2.0783056026964117,0.0372835804221365,0.13943105576041384,-3.995917456072868,4.150890804232685,L
Z51.89,Encounter for other specified aftercare,2125,103,15727,17749,2228,33476,3.221935956289221,5.599904409695268,5.289881686709576,2.1672047888080743,2.371785420366264,1.6406596545448575,0.8925013878563792,9.387788054229498,Z
L98.9,"Disorder of the skin and subcutaneous tissue, unspecified",219,109,17633,17743,328,35376,1.5831592364466225,1e-12,2.0904670068463087,2.068982646252456,0.965053139152094,0.37874129221231007,-2.058453273676049,6.051809668910327,L
824,No Data,34,31,17818,17821,65,35639,0.7378038474299343,1e-12,0.3130359818928891,2.0788562249660743,0.1171256706819721,-0.0764603454403116,-3.8309959003698575,4.317970759570946,8
T78.3X,~Angioneurotic edema,40,34,17812,17818,74,35630,1.320825424818042,1e-12,0.31126954536238566,2.076926657501317,0.204101113324356,0.2655288378255766,-3.646798404144685,4.49460449032279,T
T81,"Complications of procedures, not elsewhere classified",223,22,17629,17830,245,35459,3.057694027418125,2.2504759876926075,4.58589909854884,2.3533140701491835,1.9645581416571445,1.2427659206036343,0.0108114945841242,9.235633138191655,T
R31,Hematuria,117,56,17735,17796,173,35531,0.8992007934259538,1e-12,2.1284045695149576,2.0746589775092303,1.0367417875525298,0.6745082416609901,-1.9153712192159629,6.2171425330256085,R
Z84,Family history of other conditions,141,37,17711,17815,178,35526,2.160691726893472,0.3028870301432467,4.852661616276272,2.2429182091094653,2.1793385509373278,1.3733454439124881,0.4920392095879373,9.284117029835198,Z
Q38.0,"Congenital malformations of lips, not elsewhere classified",102,12,17750,17840,114,35590,2.471975185904252,1.8753966564105065,4.096430193404402,2.4020391090611657,1.7222835875946836,1.1085640303783095,-0.5709176089199621,8.844902677513165,Q
L81,Other disorders of pigmentation,251,73,17601,17779,324,35380,2.2318374957040805,0.2103382153772546,4.586065685145859,2.1275887972506435,2.1328682766821063,1.4009197965879494,0.3678692349579835,8.707864068002287,L
T50,"Poisoning by, adverse effect of and underdosing of diuretics and other and unspecified drugs, medicaments and biological substances",246,203,17606,17649,449,35255,1.2151269506436393,1e-12,0.4479635388786993,2.0660325541806333,0.2444488320057075,0.1938767157604873,-3.5443101523261142,4.554388641836563,T
J01.10,"Acute frontal sinusitis, unspecified",56,36,17796,17816,92,35612,0.6179711634786349,1e-12,1.1548404364939369,2.075813050416265,0.5570451089157219,0.2118624400234964,-2.9121973106963024,5.224840324211914,J
R79,Other abnormal findings of blood chemistry,276,30,17576,17822,306,35398,2.558822205745948,1.8753966564105065,4.845821630219414,2.338973187141433,2.1092760800260733,1.5168277916891495,0.3492369878577008,9.517843403061846,R
Z77.22,Contact with and (suspected) exposure to environmental tobacco smoke (acute) (chronic),75,21,17777,17831,96,35608,1.5746023184157527,0.2524058584527056,4.440289712896088,2.2648271942668994,1.9573593250415176,1.0384829266777236,-0.0058991036640909,8.872060360275956,Z
Q63,Other congenital malformations of kidney,120,21,17732,17831,141,35563,1.9835504167103075,0.904415825815252,4.119240418713345,2.274194732880594,1.898751561412941,1.511282371577038,-0.1392089702625378,8.775470570290768,Q
J45.40,"Moderate persistent asthma, uncomplicated",84,12,17768,17840,96,35608,2.9023751682479237,1.3023587891739627,4.332836493870204,2.4500681902891404,1.7799020395942209,1.1336210489121699,-0.4411640435933801,9.162926781674503,J
H50.05,Alternating esotropia,223,19,17629,17833,242,35462,3.038278954231931,2.7005711852311287,4.891425627337271,2.463415809684259,1.9578177436168505,1.1394524352040492,-0.0052870838216119,9.651125448033836,H
W54.0X,~Bitten by dog,43,22,17809,17830,65,35639,0.6669214221014492,1e-12,2.1190615106212203,2.0878758633187684,0.8992047980588306,0.4003233258258448,-2.2147335022477987,5.969589490342718,W
B01.9,Varicella without complication,56,75,17796,17777,131,35573,0.9956286703675136,1e-12,-0.8465517719321323,2.0750668609859773,-0.4387492141222283,0.0192312889259586,-4.977490267553775,3.156622358536421,B
K00,Disorders of tooth development and eruption,2596,1587,15256,16265,4183,31521,1.2841901185192413,1e-12,1.2279757414114365,2.064155644476934,0.7130739313487768,0.48111291194341044,-2.5737751413369194,5.51756630198279,K
H10.02,~Other mucopurulent conjunctivitis,556,474,17296,17378,1030,34674,0.9021493472508498,1e-12,0.6822617151915686,2.0648140318177943,0.2073711425492422,0.1646127313294221,-3.6187782922060543,4.475143982065581,H
R93.0,"Abnormal findings on diagnostic imaging of skull and head, not elsewhere classified",365,18,17487,17834,383,35321,3.219072639428828,6.719885291634322,4.383962819240294,2.394517744173051,1.7992585839683506,1.0784973691814743,-0.3848119332533821,9.00152514458917,R
S70.10,~Contusion of unspecified thigh,11,15,17841,17837,26,35678,1.092586997041717,1e-12,-0.9616212949442782,2.122018342160513,-0.4610033747121287,0.16671095372809272,-5.137337142105033,3.1808219082309663,S
R56.00,Simple febrile convulsions,488,216,17364,17636,704,35000,1.4740182300958666,1e-12,2.50964829711542,2.067399604201073,1.2417365212111262,0.4548273390545511,-1.4848631734125664,6.619194358360366,R
Z03,Encounter for medical observation for suspected diseases and conditions ruled out,1313,318,16539,17534,1631,34073,2.156497948424576,0.363464436171896,6.605222748682017,2.1546255500184714,2.9933765601320506,2.8099734983223494,2.2266171390809104,10.67259409549293,Z
M1A.10,No Data,70,78,17782,17774,148,35556,1.2878287677353375,1e-12,0.058709239959482795,2.071322202393327,-0.1464638715536846,0.2125113773986923,-4.363090786066737,3.7563430480714737,M
Z13.89,Encounter for screening for other disorder,648,220,17204,17632,868,34836,1.579284995837709,0.0489179463530593,6.019850715400996,2.139852953303049,2.8090329036650488,2.307523261485948,1.816882634147447,10.204952075518738,Z
Q20,Congenital malformations of cardiac chambers and connections,322,29,17530,17823,351,35353,1.7398639762094814,2.7005711852311287,4.427198431541588,2.2482213502146013,1.9430877697427928,1.3322107678375121,-0.0379414664180099,8.77492428497125,Q
M89.9,"Disorder of bone, unspecified",86,16,17766,17836,102,35602,0.7763003562668015,0.7536798548460434,4.675735296570346,2.465857584796922,1.9440277907748371,0.9350021961817762,-0.039296384268753,9.62668773014503,M
J02.8,Acute pharyngitis due to other specified organisms,183,57,17669,17795,240,35464,1.7089779957965323,0.1217235042692446,5.8398196801506925,2.310995130940936,2.4993579301088347,2.1264440749456828,1.246536781868472,10.305471232051794,J
R14.1,Gas pain,654,109,17198,17743,763,34941,2.299514565841976,0.904415825815252,5.319034389135733,2.16160584002454,2.4379255247884566,1.7832990255284138,1.0331644567080709,9.506503647147166,R
P00.89,Newborn affected by other maternal conditions,305,145,17547,17707,450,35254,1.2896020615807875,1e-12,2.2437010564991753,2.068113012793303,1.0617019683075046,0.538831647322191,-1.8577073646684847,6.249146677398512,P
B00.2,Herpesviral gingivostomatitis and pharyngotonsillitis,83,75,17769,17777,158,35546,0.8184570065696037,1e-12,-0.006038032848737329,2.070037461601853,0.1291913291483321,0.40270544278462267,-3.789767980337164,4.32462976243953,B
