feature,logOR_true,logOR_naive_noisy,logOR_lambda,se_wald_noisy,p_wald_noisy,neglog10p,alpha,gamma,prev,p,q,lam,table_noise_disabled
1099,-0.03432154346912421,-0.0133456832486691,-0.03441853395768277,0.029294321512899537,0.6486975211973026,0.18795776159249572,-4.79707717836215,0.02,0.008108333333333334,0.8,0.7,0.05,0
1100,0.029604668306023624,0.011964781990561252,0.03058015985557901,0.005257008718793642,0.02284794349952598,1.6411528838655107,-0.10086728885942597,0.02,0.47462,0.8,0.7,0.05,0
1101,0.0074936701316363746,0.000671095668872942,0.0017096604674193279,0.005475792328063972,0.9024580529721639,0.0445729753348743,-0.5847984092769601,0.02,0.35773333333333335,0.8,0.7,0.05,0
1102,0.026168679954007387,0.015994934556437957,0.040509209976419366,0.018611369389751917,0.3901102773331723,0.40881260818528226,-3.8862664003218033,0.02,0.020255,0.8,0.7,0.05,0
1103,0.020528164343961198,0.008056574744606245,0.020547872823359452,0.008145471613124578,0.3226208980123664,0.49130750428277253,-2.0110183629173584,0.02,0.11762,0.8,0.7,0.05,0
1104,0.028952150389535095,0.018129325021469005,0.04654724090351196,0.007152931956970317,0.011259808808103216,1.948468983755606,1.656775285587244,0.02,0.8392083333333333,0.8,0.7,0.05,0
1105,0.02828836624738163,0.0004357320823701519,0.0011080824395896859,0.006051657668608376,0.9426002337725877,0.025672456867776756,-1.0938936338512368,0.02,0.2512783333333333,0.8,0.7,0.05,0
1106,0.017889415150282372,0.005122183676190844,0.013042583738094568,0.007431570351135879,0.49066817406889707,0.3092121105018813,-1.765716335081723,0.02,0.14599833333333334,0.8,0.7,0.05,0
1107,0.011594082788480604,0.010507743810205304,0.02688881719844536,0.006004992939400628,0.08014687586907374,1.0961134018097194,1.0614451855664961,0.02,0.7424166666666666,0.8,0.7,0.05,0
1108,-0.0055549571416379975,-0.0366508444238303,-0.09682481666307274,0.06320688835303098,0.5620122528145457,0.2502542159758898,-6.35613352345992,0.02,0.0017383333333333333,0.8,0.7,0.05,0
1109,0.023310611341715835,-0.0033417657513930914,-0.008565371531129806,0.012354218824430161,0.786778757551446,0.10414737422642809,-3.0009123006775607,0.02,0.047405,0.8,0.7,0.05,0
1110,0.09090756496427566,0.047967723623144685,0.11825007233479017,0.04534109942453058,0.29008721296748297,0.5374714144584725,-5.702208311526099,0.02,0.003331666666666667,0.8,0.7,0.05,0
1111,0.015916257214810478,0.008670457337595514,0.022115902062186655,0.005268272991033673,0.09980753616560042,1.0008366652099445,0.16958109169583113,0.02,0.5419366666666666,0.8,0.7,0.05,0
1112,0.01469284059061545,0.0060316427568642824,0.015381327382362425,0.005494210515733205,0.27228400511733075,0.5649778698363412,0.6130675220558943,0.02,0.6474683333333333,0.8,0.7,0.05,0
1113,0.028650500224615984,0.006384773440805815,0.01631796398646398,0.005982533700529734,0.28586542305417506,0.5438383716965887,1.044656410147007,0.02,0.73959,0.8,0.7,0.05,0
1114,0.03807868667669736,0.00454849365135041,0.011580291543177548,0.011187056815096243,0.6843125431029236,0.16474549953246104,-2.781795146274286,0.02,0.05844666666666667,0.8,0.7,0.05,0
1115,0.026221175960091575,0.00794350878654632,0.020280870634586733,0.005734606288449078,0.16599493727548076,0.7799051574229048,0.85409773980535,0.02,0.7010416666666667,0.8,0.7,0.05,0
1116,0.025132022784147747,0.010322064189662005,0.026421126192815978,0.005458151899364604,0.058607252184214635,1.2320486401472663,-0.5676198955195377,0.02,0.36334333333333335,0.8,0.7,0.05,0
1117,-0.01387387647397045,-0.01391071861809462,-0.03578442639001869,0.014799353284713922,0.34724090349429304,0.45936912244845535,-3.3962497354103487,0.02,0.03258833333333333,0.8,0.7,0.05,0
1118,0.025281729302377258,0.011330157886356248,0.02906295153044168,0.00541943967616783,0.03655934540986029,1.4370015888526102,0.5007762891629024,0.02,0.6231516666666667,0.8,0.7,0.05,0
1119,0.011291128103845307,-0.026127963276464876,-0.0677986383339971,0.020740622811900165,0.2077601937840261,0.6824376582993642,-4.11320290841885,0.02,0.016358333333333332,0.8,0.7,0.05,0
1120,0.06233858948721215,0.031193521588638636,0.07817610138448368,0.015322040505970688,0.041764466540758646,1.3791930614838972,-3.4685411437021187,0.02,0.0301,0.8,0.7,0.05,0
1121,0.012564643604744002,-0.008365819552162557,-0.021491530268946207,0.007708601465678606,0.27780750889524786,0.5562560198377878,-1.8700156274127437,0.02,0.13410833333333333,0.8,0.7,0.05,0
1122,0.02242332356288775,0.015345127418573695,0.038983937190337034,0.00981291950341911,0.11787211178588032,0.9285889356189594,-2.484735581138013,0.02,0.07741666666666666,0.8,0.7,0.05,0
1123,-0.039417858864222895,-0.013007419359997214,-0.033464026461799384,0.015962879591586408,0.4151557763561793,0.38178891505215556,-3.5635609285165595,0.02,0.027871666666666666,0.8,0.7,0.05,0
1124,0.05046314281552725,0.03637803805830612,0.09485019104132697,0.015435570594965201,0.01843482689966777,1.7343609360004766,3.4804089448837834,0.02,0.969995,0.8,0.7,0.05,0
1125,-0.00808387802774305,-0.0031801623392100904,-0.008169302653955667,0.012655722256894044,0.8015956546154213,0.09604464574536668,-3.0484196450367094,0.02,0.045075,0.8,0.7,0.05,0
1126,-0.002867246984459328,-0.0031551033858699907,-0.00803732937693691,0.009483582479380654,0.7393674764468414,0.13113965723914597,-2.3967890110041568,0.02,0.08356,0.8,0.7,0.05,0
1127,0.002501815081804551,0.029666845254989707,0.07440956448283631,0.027958390880934034,0.28864126105796595,0.5396415867250439,-4.718956289432237,0.02,0.008848333333333333,0.8,0.7,0.05,0
1128,0.026668515964975516,0.01290138641412004,0.03276444895743636,0.005605775782959297,0.021366473019724525,1.670267161246688,-0.7364407064970728,0.02,0.32393833333333333,0.8,0.7,0.05,0
1129,0.01655278826761338,0.01310317447268826,0.03346668112927286,0.006762350820429104,0.05266403499022127,1.2784858693686783,-1.486052276013879,0.02,0.18469,0.8,0.7,0.05,0
1130,0.022406406143341866,0.012011018478543883,0.03069430702689766,0.005290711094731049,0.023194921996532357,1.6346070836553543,0.24599691339804153,0.02,0.5614083333333333,0.8,0.7,0.05,0
1131,0.024395305389035574,0.02510131722895965,0.06306464115102828,0.0273474155726923,0.35868798434122173,0.44528317147487567,-4.657704175533241,0.02,0.009258333333333334,0.8,0.7,0.05,0
1132,0.020334570926290534,0.011211188071453654,0.02851961244607038,0.007454152041431847,0.13257641340390386,0.8775337341491012,-1.7759018539065932,0.02,0.14483166666666666,0.8,0.7,0.05,0
1133,0.012397420157812922,0.004664941454768219,0.011841750173788551,0.00594969211656443,0.43300235518920094,0.36350974142286535,-1.0247521660641752,0.02,0.2643066666666667,0.8,0.7,0.05,0
1134,0.025839269404212932,0.0013753912479146679,0.0035599670999746425,0.013013813197409014,0.9158306723645773,0.03818481547570057,3.101527108244319,0.02,0.9574816666666667,0.8,0.7,0.05,0
1135,0.020636575859240898,0.004740178091983733,0.01208348502862319,0.007378783162507588,0.5206092956886879,0.28348808165463424,-1.742453392206928,0.02,0.14857333333333334,0.8,0.7,0.05,0
1136,-0.0012602527726160034,0.0024797962068527986,0.006298680404276772,0.009775635455116376,0.7997496621272258,0.09704593472158267,-2.467140940844568,0.02,0.078175,0.8,0.7,0.05,0
1137,0.029030388850631344,0.030129585021750064,0.07568040154909798,0.01735041213015821,0.08246941273786805,1.0837070980234025,-3.738339435923307,0.02,0.02332,0.8,0.7,0.05,0
1138,0.015863980661149496,0.007667002709921498,0.019700632393633684,0.0056708804963062414,0.17637687906780497,0.7535583463662606,0.7938487210938481,0.02,0.6883433333333333,0.8,0.7,0.05,0
1139,0.02163213720214428,0.007659474196742968,0.019618311612658496,0.006150387999406218,0.21299783688473906,0.6716248070485475,1.1532852825175637,0.02,0.7601833333333333,0.8,0.7,0.05,0
1140,0.027070887036118412,0.006033537811273617,0.015358047831833367,0.005933388446036231,0.30921101841977083,0.5097450388363576,-1.0099378240800707,0.02,0.26673833333333336,0.8,0.7,0.05,0
1141,0.020708335858245448,0.012482805913831536,0.03186587763834092,0.005941989631950821,0.03566038731154399,1.4478139442130236,-1.015250233125705,0.02,0.26559333333333335,0.8,0.7,0.05,0
1142,0.08741641896367036,0.1227903928192889,0.2926772695743795,0.07862705687888227,0.11836312096630752,0.9267835920026537,-7.318224188734279,0.02,0.0010933333333333333,0.8,0.7,0.05,0
1143,0.0217470658707651,0.017130168336122104,0.043303914205920044,0.009791659923253739,0.0802106382556989,1.0957680278585846,-2.4684811307087244,0.02,0.07770833333333334,0.8,0.7,0.05,0
1144,0.03498452810547476,0.026297746816059526,0.06626012313639346,0.011837939471426542,0.02631846191606528,1.5797394950308787,-2.9068273935957536,0.02,0.051636666666666664,0.8,0.7,0.05,0
1145,0.024067195459760115,0.004185353292002534,0.01068865105419017,0.006319727978281266,0.5077995132524444,0.29430771975193576,-1.255719485732073,0.02,0.221625,0.8,0.7,0.05,0
1146,0.018224124838934524,0.00027897975226471856,0.0006998550693472921,0.007824167353758852,0.9715565286539708,0.012531925513741623,-1.9037112451480183,0.02,0.12919333333333333,0.8,0.7,0.05,0
1147,0.023877061082122127,0.006466444389889799,0.0165765962805179,0.005759289428415306,0.26152877255047713,0.5824805244926697,0.8722538322975917,0.02,0.7051616666666667,0.8,0.7,0.05,0
1148,0.026977415549491433,0.024735140514410014,0.06427324268716346,0.01524685578116948,0.10473679332083838,0.9799007268292614,3.454744076761915,0.02,0.969275,0.8,0.7,0.05,0
1149,0.015930901645315125,0.002717986579061062,0.006927052325512753,0.005259580294037379,0.6053176177432762,0.21801668578124916,-0.12319324240386709,0.02,0.4685816666666667,0.8,0.7,0.05,0
1150,0.004687969212074122,0.01075823586533362,0.027392470953375214,0.007421885537169099,0.14718999999089105,0.8321216947288219,-1.7597936210810252,0.02,0.146385,0.8,0.7,0.05,0
1151,0.012293117582217364,-0.006393725994995432,-0.01631762755110295,0.008058353922862587,0.4275283322044642,0.3690350993864727,1.9814530711661436,0.02,0.879385,0.8,0.7,0.05,0
1152,-0.030251922130121758,-0.010682867493460261,-0.02705434475818435,0.01440530390410659,0.4583341782204685,0.3388177559799647,3.337580389198764,0.02,0.9656816666666667,0.8,0.7,0.05,0
1153,0.052867678228957916,-0.03676225189274828,-0.09154081843513633,0.039092897441791,0.3470217198544018,0.4596433421609661,5.404083590385663,0.02,0.9955016666666666,0.8,0.7,0.05,0
1154,0.009505475527370131,0.005964121441647945,0.01526640565137079,0.007251297575521219,0.4107979424555678,0.38637174029976185,1.6925147719144011,0.02,0.8447716666666667,0.8,0.7,0.05,0
1155,0.01894668489873358,0.004597335146039285,0.011687375798856462,0.006961698265409482,0.5090128745300297,0.2932712328564884,-1.5793712572267449,0.02,0.17144666666666666,0.8,0.7,0.05,0
1156,0.022515659149428505,0.0076571520270448615,0.01940611086340283,0.015325673479880854,0.6173362830510605,0.2094781972499809,-3.4669515147124086,0.02,0.030206666666666666,0.8,0.7,0.05,0
1157,0.04776737865650668,0.022044376692838652,0.05548189886819335,0.0302937147934155,0.4668045176619052,0.3308649495715205,-4.875723625963795,0.02,0.007536666666666666,0.8,0.7,0.05,0
1158,-1.8816524160537047e-05,-0.0032313351079355703,-0.007672030921263305,0.04951074269499218,0.9479627437494579,0.023208730701991254,5.846528943992319,0.02,0.997185,0.8,0.7,0.05,0
1159,0.01640720793844529,0.004673735125063355,0.01192369991644298,0.005295380220396631,0.37744910703352463,0.42314159774215016,-0.2608014506689411,0.02,0.4343283333333333,0.8,0.7,0.05,0
1160,0.01841558847586775,0.014103784682702132,0.03599788487610384,0.005676340061182948,0.01296746049117298,1.8871450665263343,0.7982352363185574,0.02,0.68989,0.8,0.7,0.05,0
1161,0.053559805821215854,0.02123975303728591,0.053507167500653964,0.016996513997598533,0.21142615416685384,0.6748412899341546,-3.699524874160379,0.02,0.024356666666666665,0.8,0.7,0.05,0
1162,0.010560381657255109,-0.021131777786630338,-0.05478582889789781,0.024133153014916253,0.38122974592829995,0.4188132203408574,-4.401389366999847,0.02,0.01202,0.8,0.7,0.05,0
1163,0.020687786742433063,0.0016748349270576592,0.004282421313779955,0.005490994361008805,0.7603548275879459,0.11898369232215322,0.6074942012764148,0.02,0.6463683333333333,0.8,0.7,0.05,0
1164,0.014889534227572434,0.017461944825509623,0.04510279861302949,0.010872571487006127,0.10826188608327074,0.9655244111224585,2.711426439665421,0.02,0.9376416666666667,0.8,0.7,0.05,0
1165,0.030007076326643182,-0.0004813127311062233,-0.0012288545753014295,0.006273117553781612,0.9388413285349975,0.027407800667363244,1.2288582918549957,0.02,0.77349,0.8,0.7,0.05,0
1166,0.03405077482467823,0.018380754011106833,0.04633498226924361,0.012860789460067122,0.15294421710003903,0.8154669392678744,-3.0792090403280477,0.02,0.043403333333333335,0.8,0.7,0.05,0
1167,-0.02945539759965251,-0.01455198112663419,-0.03771916347288474,0.020313479501500364,0.4737624941748272,0.32443932355762767,-4.049149099415489,0.02,0.017041666666666667,0.8,0.7,0.05,0
1168,0.08343704712502387,-0.013497685698404828,-0.035038868279828925,0.031227127971045432,0.6655653167372305,0.17680931763995222,-4.949096224462795,0.02,0.007135,0.8,0.7,0.05,0
1169,0.028986969666760978,0.01539960708248363,0.03923201941710557,0.005346586888871684,0.0039733632801464665,2.400841726072152,-0.39183228684551974,0.02,0.40461,0.8,0.7,0.05,0
1170,0.030043925010102425,0.012117806863815318,0.030769497701442838,0.010709112081559119,0.2578271634821291,0.5886713293063554,-2.6814020863848453,0.02,0.06408666666666667,0.8,0.7,0.05,0
1171,-0.0629306522848973,-0.04697297728821313,-0.12424950446033353,0.05696911433444887,0.4096361496494394,0.3876017246383694,-6.133211770491348,0.02,0.002145,0.8,0.7,0.05,0
1172,0.057816195054867944,-0.006412957007795356,-0.016651584341136397,0.025231145223935377,0.7993655481169184,0.09725457334528897,-4.494923578197947,0.02,0.010961666666666666,0.8,0.7,0.05,0
1173,0.026885077594503433,0.03533401166084105,0.09199594237339892,0.016922941534962873,0.036803646592286215,1.4341091482708588,3.660575292743631,0.02,0.9751783333333334,0.8,0.7,0.05,0
1174,0.020226897688896482,0.011154339789748438,0.028399399861465755,0.012646577105617795,0.3777742937003272,0.42276759772156935,-3.0546517412533065,0.02,0.04506166666666667,0.8,0.7,0.05,0
1175,0.03713192992750186,-0.004463329057526693,-0.011464006782545368,0.016976094624487098,0.7926134094548293,0.10093858453403323,-3.6921891497082413,0.02,0.02452,0.8,0.7,0.05,0
1176,0.012483611638702485,0.001134580916853122,0.0028883415614522584,0.005713735228149866,0.8425985049370435,0.07437931579802476,-0.8362178165990727,0.02,0.30249,0.8,0.7,0.05,0
1177,0.13587187010904203,0.015541924005819335,0.04028967933454974,0.031839592894372125,0.6254563496221583,0.2038029941715517,4.97726550114613,0.02,0.9931383333333333,0.8,0.7,0.05,0
1178,-0.07275125502820667,-0.026692939774179077,-0.07038116063301422,0.05971597263408011,0.6548762689111699,0.1838407470389999,-6.237122111752199,0.02,0.001945,0.8,0.7,0.05,0
1179,0.09663214372670405,0.09023782071631618,0.21927951464455206,0.04265009796224778,0.03436432797691254,1.4638921446625983,-5.599463861885959,0.02,0.003746666666666667,0.8,0.7,0.05,0
1180,0.019752745707615583,0.004060004485600593,0.010363508504961658,0.00529789610306742,0.44347236336954965,0.3531334396655884,-0.27014600966225566,0.02,0.4327416666666667,0.8,0.7,0.05,0
1181,0.018542400255623814,0.003520530509986336,0.0089722829967577,0.0057304524626393795,0.5389809512538464,0.26842658344318454,-0.8500301746539942,0.02,0.29939166666666667,0.8,0.7,0.05,0
1182,0.02146416645957667,0.0005647245889393947,0.0014330448619320785,0.006381721987645503,0.9294864834996464,0.031756921313491476,-1.2910854128468048,0.02,0.215605,0.8,0.7,0.05,0
1183,0.02702468519136013,0.009623656084491746,0.02428935160890608,0.020558598147187235,0.6397069473409629,0.19401893273489884,-4.093461955412849,0.02,0.016541666666666666,0.8,0.7,0.05,0
1184,0.02175070478035141,-0.00013943148491914198,-0.0003619281936796014,0.006696938642964831,0.9833890978995278,0.0072746107177317125,-1.450291849956575,0.02,0.18952833333333333,0.8,0.7,0.05,0
1185,0.028280525498123193,0.023021781405080054,0.058157878179072794,0.009318079364653186,0.013486496735842575,1.8701008483919563,-2.3533830851715827,0.02,0.08659833333333333,0.8,0.7,0.05,0
1186,-0.13624484985991178,-0.06740581733800667,-0.1811738986917249,0.0805633164154719,0.4027717538864777,0.39494099383185244,-6.835371179085193,0.02,0.001075,0.8,0.7,0.05,0
1187,0.023996612892612207,-0.004425152170531158,-0.011389298075639397,0.01995774755420693,0.8245271639551452,0.08379503200066785,-4.007819400599532,0.02,0.017615,0.8,0.7,0.05,0
1188,0.008601715981211738,-0.008246575280372944,-0.021181666497593957,0.009354155626929355,0.37799594957352667,0.42251285383285775,-2.361110248509718,0.02,0.08630833333333333,0.8,0.7,0.05,0
1189,0.02149279869193057,0.013399969335696428,0.03407441900921436,0.006081007412305487,0.027554091637644627,1.5598139015777601,-1.1125510231632016,0.02,0.24723666666666666,0.8,0.7,0.05,0
1190,0.022545858658210884,0.00880015088540842,0.022476242384060513,0.006757389133523326,0.19281369911241053,0.7148621133918378,1.4845836824965917,0.02,0.81468,0.8,0.7,0.05,0
1191,-0.020742233168551883,0.0068250786848579985,0.017318280979536745,0.01939698161141427,0.7249410649478736,0.13969729854389965,-3.9785113135214933,0.02,0.018645,0.8,0.7,0.05,0
1192,0.00989617313309516,0.0024224184175715073,0.006145618733485256,0.01201465698991788,0.8402122939823143,0.07561096815672963,-2.9493522379113255,0.02,0.050235,0.8,0.7,0.05,0
1193,0.02004483228456416,0.00018875477470866505,0.00048687653438330775,0.005794623560389835,0.9740142065408123,0.011434708647784538,0.9063002237459783,0.02,0.7113783333333333,0.8,0.7,0.05,0
1194,0.01255349016824373,0.044755441176057675,0.11121066771021046,0.022320535097389217,0.044949789641638996,1.3472723363598775,-4.259541741949523,0.02,0.013916666666666667,0.8,0.7,0.05,0
1195,0.020549294095965804,0.017119310500435598,0.04376280132268746,0.005310722689771699,0.0012661798865301332,2.8975045895970104,0.30367388176176213,0.02,0.5747366666666667,0.8,0.7,0.05,0
